date,close,甲醇：港口库存：中国（周）,甲醇：厂内库存：中国（周）,甲醇：社会库存：中国（周）,甲醇：传统下游厂家：采购量：中国（周）,二氯乙烷：产量：中国（月）,甲醇：采购量：中国（月）,冰醋酸：库存：中国（周）,甲醇：甲醇制烯烃法：生产企业：采购量：中国（月）,甲醇：开工率同比：中国（月）,甲醇：原料：下游厂家：库存：中国（周）,甲醇：甲醇制烯烃法：生产企业：平均开工率：中国（周）,二甲醚：开工率：中国（周）,甲醇：产量同比：中国（日）,甲醇：待发订单：数量：中国（周）,甲醇：产量：中国（日）,甲醇：开工率：中国（日）,甲醇：签约订单：数量：中国（周）,甲醇：甲醇制烯烃法：生产企业：采购量：中国（周）,甲醛：开工率：中国（周）,甲醇：期末库存：中国（月）,三氯甲烷：产量：中国（日）,甲醇：除中国以外的生产企业：开工率：全球（日）,甲醇：到港量：中国（周）,甲醇：表观消费量环比：中国（月）,甲醇：产能同比：中国（日）,甲醇：表观消费量：中国（月）,甲醇：产能：中国（日）,甲醇：表观消费量同比：中国（月）,甲醇：产能：国外（日）,甲醛：产量：中国（月）,二氯甲烷：平均开工率：中国（周）
"2020-08-23","","","","","","","","","","","","","","1.81","","206586.41","73.0309","","","","","2009.345","","","","0.68","","282875.4925","","","",""
"2020-08-24","1944","","","","","","","","","","","","","3.01","","208406.41","73.6743","","","","","2887.62","","","","0.68","","282875.4925","","","",""
"2020-08-25","1948","","","","","","","","","","","","","4.35","","208406.41","73.6743","","","","","2887.62","","","","0.68","","282875.4925","","","",""
"2020-08-26","1965","","","","","","","","","","","","","4.07","","206806.41","73.1086","","","","","2887.62","","","","0.68","","282875.4925","","","",""
"2020-08-27","1960","","","","","","","","","","","","","4.55","","206406.41","72.9672","","","","","2887.62","","","","0.68","","282875.4925","","","",""
"2020-08-28","1948","1241447","530970","1772417","44700","","","10.48","","","57600","91.09","15.92","2.33","253050","197306.41","69.7503","","312105","","","2887.62","","27.84","","0.68","","282875.4925","","","","67.13"
"2020-08-29","","","","","","","","","","","","","","2.99","","199406.41","70.4926","","","","","2887.62","","","","0.68","","282875.4925","","","",""
"2020-08-30","","","","","","","","","","","","","","2.34","","198606.41","70.2098","","","","","2887.62","","","","0.68","","282875.4925","","","",""
"2020-08-31","1980","","","","","19500","143474.29","","1363592.64","3.47","","","","5.99","","204506.41","72.2956","","","","1241400","2887.62","","","6.18","0.68","707.53","282875.4925","8.61","","209130",""
"2020-09-01","2030","","","","","","","","","","","","","5.01","","202606.41","71.6239","","","","","2887.62","","","","0.86","","282875.4925","","","",""
"2020-09-02","2037","","","","","","","","","","","","","5.48","","203936.41","72.0941","","","","","2887.62","","","","0.86","","282875.4925","","","",""
"2020-09-03","2027","","","","","","","","","","","","","5.46","","203186.41","71.8289","","","","","2658.74","","","","0.86","","282875.4925","","","",""
"2020-09-04","2054","1253798","525900","1779698","36900","","","10.9","","","65400","91.09","17.42","5.58","304800","203686.41","72.0057","","401300","","","2658.74","","30.36","","0.86","","282875.4925","","","","61.92"
"2020-09-05","","","","","","","","","","","","","","5.06","","203826.41","72.0552","","","","","2658.74","","","","0.86","","282875.4925","","","",""
"2020-09-06","","","","","","","","","","","","","","6.9","","208376.41","73.6636","","","","","2658.74","","","","0.86","","282875.4925","","","",""
"2020-09-07","2053","","","","","","","","","","","","","5.69","","207696.41","73.4233","","","","","2658.74","","","","0.86","","282875.4925","","","",""
"2020-09-08","2026","","","","","","","","","","","","","7.31","","211366.41","74.7207","","","","","2614.24","","","","0.86","","282875.4925","","","",""
"2020-09-09","1988","","","","","","","","","","","","","5.48","","209266.41","73.9783","","","","","2614.24","","","","0.86","","282875.4925","","","",""
"2020-09-10","1987","","","","","","","","","","","","","5.41","","209566.41","74.0843","","","","","2614.24","","","","0.86","","282875.4925","","","",""
"2020-09-11","2002","1219900","485330","1705230","37780","","","10.95","","","68750","92.92","16.15","5.02","305960","209866.41","74.1904","","354100","","","2614.24","","26.02","","0.86","","282875.4925","","","","60.66"
"2020-09-12","","","","","","","","","","","","","","5.41","","210966.41","74.5792","","","","","2614.24","","","","0.86","","282875.4925","","","",""
"2020-09-13","","","","","","","","","","","","","","4.88","","211346.41","74.7136","","","","","2614.24","","","","0.86","","282875.4925","","","",""
"2020-09-14","2029","","","","","","","","","","","","","4.51","","209626.41","74.1055","","","","","2614.24","","","","0.86","","282875.4925","","","",""
"2020-09-15","2086","","","","","","","","","","","","","6.43","","209326.41","73.9995","","","","","2614.24","","","","0.86","","282875.4925","","","",""
"2020-09-16","2084","","","","","","","","","","","","","7.02","","209866.41","74.1904","","","","","2516.48","","","","0.86","","282875.4925","","","",""
"2020-09-17","2092","","","","","","","","","","","","","6.98","","211606.41","74.8055","","","","","2516.48","","","","0.86","","282875.4925","","","",""
"2020-09-18","2077","1205400","452651","1658051","30700","","","11.1","","","57900","93.52","14.95","7.71","302510","212606.41","75.159","","304217","","","2516.48","","26.26","","0.86","","282875.4925","","","","56.64"
"2020-09-19","","","","","","","","","","","","","","10.83","","212456.41","75.106","","","","","2638.68","","","","0.86","","282875.4925","","","",""
"2020-09-20","","","","","","","","","","","","","","11.35","","213456.41","75.4595","","","","","2638.68","","","","0.86","","282875.4925","","","",""
"2020-09-21","2076","","","","","","","","","","","","","7.85","","212456.41","75.106","","","","","2383.16","","","","0.86","","282875.4925","","","",""
"2020-09-22","2014","","","","","","","","","","","","","7.26","","211456.41","74.7525","","","","","2407.6","","","","0.86","","282875.4925","","","",""
"2020-09-23","2011","","","","","","","","","","","","","7.68","","212956.41","75.2827","","","","","2407.6","","","","0.86","","282875.4925","","","",""
"2020-09-24","1996","","","","","","","","","","","","","8.67","","214956.41","75.9898","","","","","2407.6","","","","0.86","","282875.4925","","","",""
"2020-09-25","2017","1151700","478100","1629800","41100","","","9.35","","","71100","93.52","15.63","7.51","277280","211756.41","74.8585","","326900","","","2407.6","","30","","0.86","","282875.4925","","","","53.57"
"2020-09-26","","","","","","","","","","","","","","11.3","","215526.41","76.1913","","","","","2407.6","","","","0.86","","282875.4925","","","",""
"2020-09-27","","","","","","","","","","","","","","11.11","","216576.41","76.5625","","","","","2363.1","","","","0.86","","282875.4925","","","",""
"2020-09-28","1991","","","","","","","","","","","","","11.38","","216806.41","76.6438","","","","","2363.1","","","","0.86","","282875.4925","","","",""
"2020-09-29","1976","","","","","","","","","","","","","14.8","","217176.41","76.7746","","","","","2363.1","","","","0.86","","282875.4925","","","",""
"2020-09-30","1917","","","","","21000","149022.86","","1383506.46","6.73","","","","15.17","","217276.41","76.8099","","","","1078300","2274.4","","","3.48","0.86","732.15","282875.4925","18.08","","239790",""
"2020-10-01","","","","","","","","","","","","","","15.63","","218376.41","77.1988","","","","","2274.4","","","","0.86","","282875.4925","","","",""
"2020-10-02","","1078300","479850","1558150","25700","","","8.76","","","82500","93.52","16.21","15.73","313000","218576.41","77.2695","","264021","","","2274.4","","17.61","","0.86","","282875.4925","","","","52.31"
"2020-10-03","","","","","","","","","","","","","","16.79","","221626.41","78.3477","","","","","2274.4","","","","0.86","","282875.4925","","","",""
"2020-10-04","","","","","","","","","","","","","","17.45","","221826.41","78.4184","","","","","2274.4","","","","0.86","","282875.4925","","","",""
"2020-10-05","","","","","","","","","","","","","","16.71","","221826.41","78.4184","","","","","2274.4","","","","0.86","","282875.4925","","","",""
"2020-10-06","","","","","","","","","","","","","","15.74","","221826.41","78.4184","","","","","2274.4","","","","0.86","","282875.4925","","","",""
"2020-10-07","","","","","","","","","","","","","","15.32","","221826.41","78.4184","","","","","2274.4","","","","0.86","","282875.4925","","","",""
"2020-10-08","","","","","","","","","","","","","","16.35","","221976.41","78.4714","","","","","2274.4","","","","0.86","","282875.4925","","","",""
"2020-10-09","1980","1026000","492000","1518000","19100","","","11.48","","","60700","","17.58","14.47","215600","222376.41","78.6128","","282867","","","2347.72","","24.16","","0.59","","282875.4925","","","","51.87"
"2020-10-10","","","","","","","","","","","","","","11.94","","220251.41","77.8616","","","","","2303.22","","","","0.59","","282875.4925","","","",""
"2020-10-11","","","","","","","","","","","","","","11.74","","220251.41","77.8616","","","","","2436.54","","","","0.59","","282875.4925","","","",""
"2020-10-12","2027","","","","","","","","","","","","","7.81","","215171.41","76.0658","","","","","2392.04","","","","0.59","","282875.4925","","","",""
"2020-10-13","2036","","","","","","","","","","","","","7.23","","217451.41","76.8718","","","","","2392.04","","","","0.59","","282875.4925","","","",""
"2020-10-14","2039","","","","","","","","","","","","","7.09","","219621.41","77.6389","","","","","2392.04","","","","0.59","","282875.4925","","","",""
"2020-10-15","2056","","","","","","","","","","","","","6.12","","219646.41","77.6477","","","","","2196.48","","","","0.59","","282875.4925","","","",""
"2020-10-16","2069","1031200","492200","1523400","25700","","","10.3","","","61000","93.4","17.57","5.32","275900","219046.41","77.4356","","249400","","","2318.68","","27.11","","0.59","","282875.4925","","","","47.6"
"2020-10-17","","","","","","","","","","","","","","5.24","","221176.41","78.1886","","","","","2318.68","","","","0.59","","282875.4925","","","",""
"2020-10-18","","","","","","","","","","","","","","4.27","","221176.41","78.1886","","","","","2318.68","","","","0.59","","282875.4925","","","",""
"2020-10-19","2042","","","","","","","","","","","","","4.94","","220826.41","78.0649","","","","","2318.68","","","","0.59","","282875.4925","","","",""
"2020-10-20","2032","","","","","","","","","","","","","5.28","","221226.41","78.2063","","","","","2274.18","","","","0.59","","282875.4925","","","",""
"2020-10-21","2110","","","","","","","","","","","","","5.97","","221126.41","78.1709","","","","","2274.18","","","","0.59","","282875.4925","","","",""
"2020-10-22","2088","","","","","","","","","","","","","5.71","","219576.41","77.623","","","","","2274.18","","","","0.59","","282875.4925","","","",""
"2020-10-23","2055","1051800","484700","1536500","36400","","","11.9","","","58950","95.1","17.73","6.74","279800","218576.41","77.2695","","340185.67","","","2274.18","","44.86","","0.59","","282875.4925","","","","50.68"
"2020-10-24","","","","","","","","","","","","","","7.32","","218026.41","77.075","","","","","2274.18","","","","0.59","","282875.4925","","","",""
"2020-10-25","","","","","","","","","","","","","","7.44","","219426.41","77.57","","","","","2305.3","","","","0.59","","282875.4925","","","",""
"2020-10-26","2004","","","","","","","","","","","","","7.08","","219376.41","77.5523","","","","","2305.3","","","","0.59","","282875.4925","","","",""
"2020-10-27","2029","","","","","","","","","","","","","8.13","","219456.41","77.5806","","","","","2227.6","","","","0.59","","282875.4925","","","",""
"2020-10-28","2057","","","","","","","","","","","","","5.81","","219936.41","77.7503","","","","","2227.6","","","","0.59","","282875.4925","","","",""
"2020-10-29","2034","","","","","","","","","","","","","7.77","","221436.41","78.0323","","","","","2227.6","","","","0.8","","283775.4925","","","",""
"2020-10-30","2013","1197100","487320","1684420","27700","","","10.3","","","140400","94.64","16.37","7.82","287980","221436.41","78.0323","","385573","","","2227.6","","26.55","","0.8","","283775.4925","","","","48.48"
"2020-10-31","","","","","","28000","121685.71","","1370314.35","8.7","","","","6.64","","217736.41","76.7284","","","","1197100","2227.6","","","6.86","0.8","782.41","283775.4925","16.57","","263840",""
"2020-11-01","","","","","","","","","","","","","","3.09","","216606.41","76.3302","","","","","2105.4","","","","0.8","","283775.4925","","","",""
"2020-11-02","2019","","","","","","","","","","","","","3.43","","216606.41","76.3302","","","","","2105.4","","","","0.8","","283775.4925","","","",""
"2020-11-03","2040","","","","","","","","","","","","","3.26","","216256.41","76.2069","","","","","2105.4","","","","0.8","","283775.4925","","","",""
"2020-11-04","2065","","","","","","","","","","","","","2.42","","215156.41","75.6593","","","","","2105.4","","","","1.01","","284375.4925","","","",""
"2020-11-05","2044","","","","","","","","","","","","","2.9","","216456.41","76.0362","","","","","2227.6","","","","1.12","","284675.4925","","","",""
"2020-11-06","2080","1166200","482650","1648850","38100","","","9.25","","","139100","93.47","16.68","4.84","302740","217256.41","76.3172","54000","261000","","","2227.6","","21.23","","1.12","","284675.4925","","","","45.03"
"2020-11-07","","","","","","","","","","","","","","0.83","","210756.41","74.0339","","","","","2227.6","","","","1.12","","284675.4925","","","",""
"2020-11-08","","","","","","","","","","","","","","-0.42","","206656.41","72.5937","","","","","2227.6","","","","1.12","","284675.4925","","","",""
"2020-11-09","2081","","","","","","","","","","","","","1.16","","211106.41","74.1569","","","","","2227.6","","","","1.12","","284675.4925","","","",""
"2020-11-10","2126","","","","","","","","","","","","","1.36","","211106.41","74.1569","","","","","2227.6","","","","1.12","","284675.4925","","","",""
"2020-11-11","2156","","","","","","","","","","","","","-1.04","","206406.41","72.5059","","","","","2227.6","","","","1.12","","284675.4925","","","",""
"2020-11-12","2182","","","","","","","","","","","","","0.71","","211606.41","74.3325","","","","","2227.6","","","","1.12","","284675.4925","","","",""
"2020-11-13","2255","1142500","398230","1540730","25900","","","7.6","","","130500","88.17","17.87","0.81","319490","211006.41","74.1217","29000","315606","","","2227.6","","27.96","","1.12","","284675.4925","","","","48.48"
"2020-11-14","","","","","","","","","","","","","","1.92","","212006.41","74.473","","","","","2227.6","","","","1.12","","284675.4925","","","",""
"2020-11-15","","","","","","","","","","","","","","1.27","","211606.41","74.4371","","","","","2227.6","","","","0.98","","284275.4925","","","",""
"2020-11-16","2232","","","","","","","","","","","","","1.12","","212006.41","74.5778","","","","","2323.16","","","","0.98","","284275.4925","","","",""
